"","reviewRating","reviewDate","reviewFormat","Verified_Purchase","reviewHeadline","reviewText"
"2000",3,"December 8, 2015","Color: Black",FALSE,"Good
            ","So I had these headphones for two days And so far so good. I first thought these were notice canceling but they r not. The get a little warm around my ears. The sound is ok. Wished they were a little louder. The quality is good n better is great because it tells u how much battery hyou have left
            "
"2001",5,"February 10, 2018","Color: White",FALSE,"Five Stars
            ","Got this for my wife and she's in love!
            "
"2002",2,"April 9, 2016","Color: Black",FALSE,"Mediocre at best.  I'm serious... If you like listening to good loud clean crisp music, don't bother with these.
            ","Before I start, I'll just say that Bose customer service is terrific.  That's where the good experience ends.  I'm no audiophile but I know what my music should sound like on a set of 279.00 headphones and these headphones do NOT represent that sound quality at all.The problem with this set of headphones is that I want to rock out with Floyd, Hendrix, etc - as well as Armin Van Buuren, Tiesto, Markus.  I'm a classic rock guy and a trans guy and when I'm not listening to that, I listen to movie soundtracks.The volume on these will not let you ""rock out"" because it's simply too low.  The highs aren't high enough and lows simply don't cut it.  They are weak sounding headphones that simply do not deliver for me.  They simply aren't that good.I gave 2 stars because they were very easy to pair
            "
"2003",1,"February 22, 2016","Color: Black",FALSE,"No sound after turning off/on. Driver install crashed computer
            ","I bought the Bose SoundLink around-ear wireless headphones II for use on my Windows 7 desktop while at work. I linked the headphones, and the drivers installed. While I was looking at sound settings, my computer blue screened with a segmentation fault. After reboot I was able to use my headphones.Thirty minutes later I went to the break room to test the range of my headphones. The link broke. I was not able to get sound on the headphones. I power cycled them. I changed output devices. Windows showed audio going to the headphones, but there was no sound. I removed the device.There is a constant click click click sound while streaming Internet radio. I thought it was a bad connection. After removing the Bose SoundLink headphones, I reconnected my Asus $50 RF headphones. The click click click is gone.I paired the headphones again. The drivers failed to install, so I went to Device Manager and selected update driver on the missing item. My computer reset. After reboot, I was able to use my headphones.An hour later I turned them off to go to a meeting. When I returned, I was unable to get sound. After 15 minutes of experimenting, I removed the device. I reinstalled drivers, but they failed to install. I updated the missing driver in the Device Manager. My computer froze. I had to reset it with the power switch.The Bose site says there is a firmware update for the headphones, but it requires I install an updater program on my computer. That is not allowed by my employer. I am returning them.
            "
"2004",5,"December 16, 2015","Color: Black",FALSE,"Love them!!
            ","These are fantastic. My husband loves them and can't believe the clarity and ease in use - shipping was fast and it was packaged cry well to keep them protected.
            "
"2005",2,"October 30, 2015","Color: Black",FALSE,"Dead on arrival.  Quality control, Bose??
            ","Maybe these sound good, but when I buy a premium product I expect them to use some of that extra money I'm paying them to make sure stuff actually works.  Only one ear piece worked on mine when it arrived, now I have to deal with the hassle of shipping them back. Not a great first impression for my first Bose product.  How does this happen?  Surely, at a minimum, these things get turned on after manufacturing to make sure they actually play audio.
            "
"2006",5,"December 29, 2015","Color: White",FALSE,"Highly recommend!
            ","My family got me  a pair for Christmas and they are AWESOME!  So far, I've used them with iPad, IPhone and TV. Even ordered extension cord to allow more range of movement. Highly recommend!
            "
"2007",5,"November 25, 2016","Color: Black",FALSE,"... was a gift for my husband and he really loved it
            ","it was a gift for my husband and he really loved it
            "
"2008",2,"February 19, 2016","Color: Black",FALSE,"Comfortable But Too Many Limitations
            ","As someone who's had a half dozen Bose products, I had the chance to try these SoundLinks for a couple of days.  I've never had, or felt I needed, wireless as I am quite happy with my Bose SoundTrue I and SoundTrue II, as well as my IE earphones, SoundDock II, etc.  I had to return the QC25s as the pressure on my eardrums was too much, but I thought they were great headphones for most people.  These phones don't grab me too much because I found I really didn't need to be wireless.  I'm not clumsy where I pull or break the cables on my headphones, and with wired, I can walk a mile or five miles and not worry about range.  I often walk our dog and with wireless I'd still have to carry my device to play music.  Specifically, though, what I didn't like about these were:  Minor skipping of songs occurred.  Songs sounded fine, but there also is a lack of presence that seems to be missing for me.  Very importantly, I hate the idea of another battery to keep charged too, especially when there is no noise cancelling.  With the QC25s, you have noise cancelling AND you don't have to worry about wearing out a non-consumer replaceable battery...you simply put a new, inexpensive AAA battery in.  But these have to be charged and noise cancelling is only passive, not active.  I suppose for those who feel they can't deal with wires, these will work, though they are more maintenance and are about $100 more than regular Bose SoundTrues.  I still love Bose products---just not this one.
            "
"2009",1,"November 4, 2017","Color: Black",TRUE,"Bad bang for your buck!
            ","Not very loud, the noise canceling sucks as well. Would have expected a better quality from Bose. Returned them for sennheiser head phones.
            "
"2010",5,"December 25, 2015","Color: Black",FALSE,"Simply Perfect!
            ","I just started using these and i'm in love, in my honest opinion they sound way better then any Beats i have tried on and they are soooo comfortable. Recommended to anyone in the market for a good pair of headphones.
            "
"2011",5,"March 2, 2016","Color: White",FALSE,"Five Stars
            ","I ordered this for my husband and he love it.
            "
"2012",3,"January 9, 2018","Color: Black",FALSE,"SOUND QUALITY AMAZING BUT VOLUME SUCKS
            ","I bought these for causal listening. To me I would much rather use over ear headphones than the little buds Apple gives you. I was super excited because I have used Bose speakers in the past and thought headphones would be just as good! But I'm sad to say I was wrong. I started using them and bluetooth is great. Super easy to connect, and can connect with a computer as well as your phone at the same time. And there are controls on the headphones so you don't have to tend to your phone while you are using them to control volume or the bluetooth. But that was the issue for me the volume...it was not loud enough for me. I would turn up the volume to half of the notches and it barely sounded loud enough for me to hear what I was listening to. It wasn't until I was about two notches from max volume that it actually sounded like a decent listening volume. I tried changing the devices I was listen with and it didn't sound any better. I mean its possible that the music I'm listening to is a little soft or not loud enough at times but these just weren't for me.
            "
"2013",1,"April 19, 2017","Color: Black",FALSE,"Bose bluetooth devices spy on the user
            ","The Washington Post today had a story about these Bose headphones collecting information on their use, forwarding the data to Bose, and Bose selling the information to third parties without the users knowing about it or giving permission.
            "
"2014",5,"October 30, 2017","Color: Black",FALSE,"... for around 3 years and they are still working like new. I have probably abused this more than ...
            ","Had this for around 3 years and they are still working like new. I have probably abused this more than i should because i use them for work every day. Another the battery life on these are excellent!
            "
"2015",2,"December 13, 2016","Color: Black",FALSE,"In the beginning...
            ","In the beginning they were great, but now, they can't keep a connection with my iMac which is very annoying :(
            "
"2016",1,"December 31, 2015","Color: Black",FALSE,"bluetooth connection is poor. They say - Bose official - that the ...
            ","Bought them two days ago... DON'T WORK WELL ON MACBOOK, bluetooth connection is poor.They say - Bose official - that the new update should fix this, updated my software and IT DIDN'T fix it.So I guess that if you have a macbook and are planning on using your Bose Headphones with it DON'T buy them. With iPhone and iPad they work pretty well.
            "
"2017",5,"August 25, 2017","Color: Black",FALSE,"Expensive, but worth every penny
            ","The BEST headphones I've ever had!!
            "
"2018",5,"September 17, 2015","Color: Black",FALSE,"Audio cuts out constantly, previous Bose Bluetooth headphones were nearly flawless
            ","The issue that I reference below has been resolved with a software update from Bose.  See their comment below.  Changing from 1 to 5 stars for the headphones.I purchased this updated pair of headphones to replace my Bose On-Ear headphones that I am completely satisfied with.  They seemed better at first, until the audio started cutting out constantly.  I am in an office environment and there is undoubtedly more radio interference than in some situations, but the On-Ear headphones are still flawless.  With these, the audio cuts out about 5 times per minute and with my other set, it cuts out maybe twice per hour.  I'm sitting 2-5 feet away from my MacBook Air, which is serving the audio.  I also tried connecting to my iPhone 6 but the audio cuts out just the same.  If not for this, I would switch completely to these because they offer a richer, more full sound.  Unfortunately, the cutting out will make me return the product.  It is possible that I have a defective pair but that seems unlikely.
            "
"2019",5,"December 15, 2017","Color: Black",FALSE,"Great product!
            ","Great product!
            "
"2020",5,"December 30, 2016","Color: Black",FALSE,"Five stars excellent product
            ","Five stars excellent product
            "
"2021",5,"December 27, 2016","Color: Black",FALSE,"Five Stars
            ","I love it. Sound is great.
            "
"2022",5,"November 6, 2015","Color: Black",FALSE,"Five Stars
            ","Awesome
            "
"2023",3,"November 23, 2016","Color: Black",FALSE,"Good but died in a couple months.
            ","Purchased a pair of these back in March of 2016. Very good headphones. Used them everyday for 8+ hours a day. Good battery life. Good sound quality. Would have liked them to last longer, they died on me last week in November of 2016. They don't even turn on anymore.
            "
"2024",2,"July 14, 2018","Color: Black",FALSE,"While the headphones produce good sound quality and are easy to use after a ...
            ","While the headphones produce good sound quality and are easy to use after a little over a year they have started to break down. The blue plastic has started to peel off and the volume buttons are no longer functional. These headphones are not built to last and as Bose does not preform repairs on headphones you will be forced to buy a new pair.
            "
"2025",5,"December 19, 2017","Color: Black",FALSE,"They were 149. 99. NOT NO MORE.
            ","They were 149.99.  NOT NO MORE.
            "
"2026",1,"May 23, 2016","Color: Black",FALSE,"Audio too low
            ","While they're comfortable to wear they fail in one key component ... noise cancellation. First of all, these headphones aren't as loud as some competitors I've tried out (Beats/JBL). That wouldn't of been a big deal if it weren't for the fact that the noise cancellation is practically non-existent. I had to go back to the manual a couple times to see if maybe they were just disabled. Nope, nothing. Manual doesn't even mention the noise cancellation feature at all. So lack of noise cancellation and low volume makes audio sources very difficult to hear even with moderate noise (from my 2yo toddler, a normal IT office environment, or even a half empty train ride).Per the description: ""A dual microphone system rejects noise and wind so you'll be heard loud and clear.""
            "
"2027",2,"September 22, 2015","Color: Black",FALSE,"For 280 dollars, connectivity should not be an issue.
            ","First, I got mine off from bestbuy. Let me get it off my system by saying the VINE program makes these reviews a little biased!I have a V Moda m100 to compare it with, and yes it is not fair because it is wired. Guess what? The sound was actually not very far! Hence the 2 stars.As much as I liked it, if you have an iphone 5, 6, macbook pro - the connection is horrendous. Yes it worked for the first 15-20 minutes. Then it started getting the static disconnections. For 280 dollars, I expected better!Case - softshell case. Come on! You can do better.Build quality - looks like it came out of Toys R Us.I am in no way an audiophile and my standards or kinda low. These things did not make the cut. Do yourself a favor and stay away.
            "
"2028",5,"March 13, 2016","Color: Black",FALSE,"MUST BUY!!
            ","Bose has done it again, just can't beat their quality sound, might not have great amount of bass, but overall the sound is amazing.
            "
"2029",1,"February 5, 2016","Color: Black",TRUE,"One Star
            ","Sent back. I thought it had fm radio in setMy husband doesn't use Bluetooth. Not computer savvy
            "
"2030",1,"December 29, 2015","Color: Black",FALSE,"Bought them a few days ago at Best Buy. These are my first-ever pair of headphones
            ","Bought them a few days ago at Best Buy. These are my first-ever pair of headphones, other than my Earbuds. I was watching a movie on my computer and found that heavy bass sounds cut out with a crackling sound. I didn't have the volume high or anything. I'm returning these and do not recommend them.
            "
"2031",1,"January 25, 2018","Color: Black",FALSE,"One Star
            ","They did not supply noise reduction!
            "
"2032",1,"September 16, 2017","Color: Black",FALSE,"HEadphone and Windows 10
            ","These headphones do NOT work with Windows 10.  Bose support people are useless.  They said to call Microsoft - REALLY ?
            "
"2033",1,"November 15, 2017","Color: Black",TRUE,"Noise cancelling no good.
            ","Not worth the price. Noise cancelling function is not what I expect from bose.
            "
"2034",2,"November 2, 2015","Color: Black",FALSE,"Quality is good but not great
            ","They should cost $80, not more. Quality is good but not great. They don't work with Logic, at least mine. I returned them.
            "
"2035",2,"August 1, 2016","Color: Black",FALSE,"Complete Waste of Money and Time. Nothing to See (or Hear) Here
            ","BOSE is a company that has truly fallen far. They used to be the kind of company who took pride in their products, who made expensive gear that never lost its new car smell. Unfortunately this hasn't been the case for years. Remember the first BOSE IEMs? Completely useless crap. And these are no better. In fact, I would conservatively describe them as complete garbage. They look nice. The build quality is decent. Only problem? The IEMs that came with my first iPod sound better than these. I live in New York City. I wanted some headphones I could wear on the street, that would allow me to make and receive calls, and that would reproduce my music without too much distortion. I wasn't thinking of some Wireless version of the Senn 800s. I just wanted a portable bluetooth headphone that weren't ostentatious, and that's it. I was even willing to pay a couple hundred dollars for that. Too much to ask? Alas, yes it is if you're asking BOSE.First of all, you can't listen to loud music on these cans because they don't have volume capacity. The first day I took them outdoors - and if you've ever been to New York City, you know that we city folk spend a good deal of time walking around NOT hearing all the hustle and bustle - I missed 3 phone calls because I didn't hear the ringer, even though the volume was turned up all the way. When I tried some music - not Hi Res or anything like that, you know, just 256/kps AACs and MP3s from iTunes -  I couldn't even tell what I was listening to. Treble? Bass? Soundstage? Huh? Indoors I could hear well enough to identify the music, but even at MAX volume, not much else. But what did I expect?When BOSE first issued the ""noise cancelling"" headphones, everyone went nuts. You couldn't get on an airplane in the Western Hemisphere without seeing at least 4 or 5 people sporting Quiet Comfort 15s and snoring away. Hack reviewers fell all over themselves praising them. It is true that the noise cancelling is pretty good on those headphones and on their successors. But the sound was and is mediocre at best. Little to no sound stage. Little to no low end. Muddy mid-range made muddier by the hum of the noise-cancelling technology. They were okay. Not $300 okay. Just okay. But at least you could crank them. Compared to the Soundlink series, the QC15s were audio heaven.On the QC15s,  there was a default, out-of-the-box setting which kept the maximum volume pretty low, but there was a little switch hidden inside one of the cups that disabled that hall monitor of a feature. You know, just in case you might be a grown up who can make your own decisions. So when I first tried these out, I immediately assumed that there was such a switch inside the Soundlinks as well because, while I could basically hear the music I was listening to well enough to identify it, they were ridiculously quiet on MAX volume. But I couldn't find it. So I called Bose to inquire where it was, and what do you think happened? Right, there is no switch. That was as loud as they could go. I thought there might be a power problem, but no. It's as if the engineers at Bose are all deaf people. It's as if the person who spec'd out the design for volume control was a pinch-mouthed librarian who decided that people really do listen to music through their headphones too loudly for their own good, and by gosh, BOSE was going to put a stop to that nonsense. Which might possibly make some sense if it were true, but it isn't true. I'm sure that people do listen to music at unsafe levels, but those levels are so far beyond the capacity of the Soundlinks as to be practically in another galaxy. The sound from these cans is MUTED.And anyway, so what? Even if it were true that I like to listen to music at ""dangerously"" high volume, isn't that my prerogative? I am over 21. I can ruin my hearing if I want. Never mind. Just move along. if you listen exclusively indoors, consider the Fidelio X2s - an amazing open back headphone that sounds like it should cost $600-$700, but which actually cost less than these (last time I looked they were $239). Or if you need a closed back, try the V-Moda M100s at around $250. If you absolutely MUST have bluetooth, Westone has just introduced a bluetooth cable that attaches to their own high-end IEMS, which also fit most SHURE IEMs (215, 425, 535, 846). At $149, it's the best wireless listening I've ever heard.Second, the company is complete crap. I had originally bought two pairs of these, one for me and one for my partner. He hated them more than even I did, so I decided to send them back. I tried to do this online, but that is not possible because you have to get a return authorization from a human being, so my only option was to call customer service. So, OF COURSE there was ""unusually high call volume"" at the time I called (it isn't unusual; it's ALWAYS), so I had to wait on hold for 44 minutes before someone answered. And when I asked for a ""no questions asked"" return authorization, OF COURSE there were questions. ""Why are you returning them?"" ""Because SOUND. Duh."" etc. So I got the authorization and sent each pair back in their original packing materials.  After a month of silence, I broke down and called again. 47 minute wait this time. When a person finally answered I explained my problem and what do you think happened next. I WAS DISCONNECTED. I tried emails. Four emails to be precise. Not one of them was even acknowledged. And nowll, it has been 3 months now and I haven't even gotten an email, much less my $500 refund. I will update this if they ever refund my money.Plus, Bose headphones are just not good at anything other than noise cancelling. At any volume. Bose tarted them up from the original bluetooth headphones they made, and added $100 to the asking price. They do look much better than the old A! wireless over-ear cans, but as far as I can tell, the sound is indistinguishable. And this is because BOSE, evidently, no longer cares about sound. I'm not sure they ever did, but when I was younger, the BOSE 901s were considered the Rolls Royce of floorstanding speakers and BOSE was considered a high-end audio company. Well, if that were ever true, it is not anymore. Let me put it this way: If you are the type of person who thinks that it is a scientific fact that human beings cannot hear the difference between lossy and lossless audio, who gets down on your knees and thanks the Lord for single speaker mini-bluetooth speakers because now you can listen to FOX NEWS RADIO in the shower, and your idea of audio-luxury is a pair of Quiet Comforts hooked up to a Wave Radio, you will love these. Do not hestitate. Hand over your moneys. Otherwise, don't waste your time, much less your cash.
            "
"2036",1,"September 2, 2016","Color: Black",FALSE,"Zero stars - Very poor value
            ","I received these headphones as a gift and sure glad that I did not pay $279 for them because they are nowhere close to being worth that. I also have a pair of Koss QZ-99 headphones which only cost $40 and are just as good in sound quality and provide much suppression of ambient sounds which these Bose headphones do not provide any suppression of ambient sounds.  Their only good point is that they are comfortable vs. the Koss headphones which can get not comfortable if worn for long periods of time.  My son who listens to a lot of music on $20 ear buds did not find that these sounded any better than his $20 ear buds.  I am shocked that people fork out $279 to Bose for these things.....I think they are worth less than $40.  If I could give these a zero star I would do so.PROS:  Comfortable CONS:1. Audio cable is flimsy and prone to break2. No means to adjust audio volume using audio cable  (full disclosure: I don't use the Bluetooth feature so as to reduce the amount of RF radiation frying my brain)......$279 and you can't adjust the sound volume like my $40 Koss headphones....what planet of stupidity is Bose from?3. Audio cable input is an odd 2 mm connector instead of industry standard 3 mm connector4. Sound is not so great as to be worth $279.5. ZERO REDUCTION OF AMBIENT SOUNDS.....forget about using these to suppress noise from other passengers on airline flights or from other people in your office.  (BTW: there is also no noise cancellation feature as on some other headphones in the price range). My $40 Koss headphones provide a lot of reduction of ambient sounds.Bottom line:  Buy something different!.....like quantity (7) of the Koss headphones for same ridiculous $279 price
            "
"2037",1,"August 10, 2016","Color: Black",FALSE,"The behind ear buttons failed within 3 weeks of ownership ...
            ","The behind ear buttons failed within 3 weeks of ownership. The volume and multi-function button broke and continually skips songs or hangs up on  calls. It's been a real frustration trying to get Bose to repair/reissue them.
            "
"2038",5,"September 21, 2015","Color: Black",FALSE,"Love these!! The best in the market!!!!!  Customer support of the company is a world beater:-):-)
            ","Love these!! The best in the market!!!!!  Customer support of the company is a world beater:-):-)
            "
"2039",1,"March 14, 2016","Color: White",FALSE,"I was shocked by how awful these were
            ","I bought these expressly to use via bluetooth.  The audio is so low on them -- even on max -- that I would not consider listening to music this way.  Back to earbuds for me, and back to Best Buy for a refund for these headphones.
            "
"2040",2,"July 11, 2018","Color: Black",FALSE,"Beats 3 solo wireless are better than Bose 2 wireless
            ","I compare them to beats by Dre. The beats blew them away in loudness, bass, quality. The music sounded better on beats.
            "
"2041",1,"May 3, 2018","Color: Black",FALSE,"One Star
            ","The cheapest components and the highest price. In a nutshell....the facts. Google it.
            "
"2042",5,"October 16, 2016","Color: Black",FALSE,"Five Stars
            ","Excellent quality. Very pleased.
            "
"2043",1,"November 19, 2017","Color: Black",FALSE,"Fragile as glass
            ","I bought this as a gift. The headphones are broken next day just by being pulled apart. Seriously, entire construction is hanging on a cord ?? Bose needs to take an architecture class in China to see how easy to break headphones for 1 dollar. Very frustrating.
            "
"2044",3,"May 31, 2017","Color: Black",TRUE,"Boring
            ","Boring
            "
"2045",1,"December 23, 2015","Color: Black",FALSE,"Way overpriced
            ","I just received these headphones today and I am extremely disappointed with their sound. I own Bowers and Wilkins, Beats Solo 2, and Beats Solo 2 Wireless headphones which are far more superior than the Bose SoundLink around-ear wireless headphones II. I very rarely give a bad review but this is a joke as far as sound goes for the price you pay. If sound is your preference pick up a pair of Beats Solo 2 or Solo 2 Wireless.
            "
"2046",1,"December 2, 2015","Color: Black",FALSE,"Why would anyone buy this?
            ","Without bluetooth quality and quantity, the value does not sound remotely close to 280 bucks.
            "
"2047",1,"November 21, 2017","Color: Black",FALSE,"Great $25 headphones
            ","These are great if you can find them for $25, which is what they are worth.  Mine lasted about 6 months before the ear pads started separating.
            "
"2048",2,"December 4, 2017","Color: Black",FALSE,"You are paying for Bose marketing. NOT for quality headphones.
            ","Got these for my wife’s birthday. She loves them. I don’t have the heart to tell her they sound awful and that she doesn’t know any better. Like seriously they sound as bad as those $5 earbuds you can buy at a drug store. Really disappointed in Bose. As always, and increasingly, you pay for Bose marketing because they definitely don’t make quality products anymore. Sounds are flat. Bass nonexistent. About the only thing these somewhat do is provide some noise cancellation. Materials seem like they’ll fail and flake like they have on past Bose purchases. Like Apple, they mislead consumers into thinking they are buying quality based on clever marketing. I’m done buying and being a victim of The Bose scam.
            "
"2049",1,"November 8, 2015","Color: Black",FALSE,"Limited connectivity.
            ","Bought these to listen to TV at night due to very light-sleeping neighbors. These are apparently designed to only sync with phones and tablets. Why Bose would purposely design something to be so limited is beyond me. These were returned.
            "
"2050",1,"January 26, 2016","Color: Black",FALSE,"Major problems
            ","There are two major design flaws with the Bose QC.  I took very care of these headphones and had such big trouble. One in the cord and the other in the right hand speaker.  Beware these headphones only have a one year warranty.  Probably because of its bad design.
            "
"2051",1,"August 19, 2016","Color: Black",FALSE,"Best Buy. Sound is acceptable but ZERO noise cancelling
            ","I owned a pair of ""quiet comfort"" noise-cancelling headphones and they were astonishing. Unfortunately they were stolen. I thought I would go bluetooth, Best Buy. Sound is acceptable but ZERO noise cancelling.  What other reason to buy expensive headphones if they are not noise-cancelling. I got the wrong headphones from Best Buy, but paid the model QC25 price. Also, pairing with my Mac, I sometimes get intermittent sound. We can no longer think of Macs as 2nd class. They beat Microsoft products all to Hell. There is a Link from Bose that is supposed to correct this (updates.bose.com/soundlinkae2). I will try to sort this out with Best Buy. Wish me luck. How Bose could come out with a product incompatible one of the most popular and respected computers on the planet baffles me.
            "
"2052",1,"November 27, 2016","Color: Black",TRUE,"Aweful
            ","Just aweful
            "
"2053",3,"September 24, 2015","Color: Black",FALSE,"Expected more from Bose.
            ","I am good with sounds.Briefly:Very comfortable and stylish.Bass is not bad, high frequencies-plastic.Sorry, did not buy.
            "
"2054",2,"November 25, 2017","Color: Black",TRUE,"Returned them within a week.
            ","Returned them within a week.
            "
"2055",5,"January 4, 2018","Color: Black",TRUE,"Wow!
            ","Bose need I really need to say anything  else, the name itself speaks of quality so you know what you are getting , It is no different with this product, I had Bose soundtrue headphones and they are still working great after all this time. But I wanted to upgrade to bluetooth and these sound just as great as the soundtrue if not perhaps a little better . Hear the sounds of whatever I am listening to  a little more crisper . So am very happy with my purchase thank you Bose !Edit by me: As good as these are beware if using to skype and watch videos with friends this won't work , so having to send them back . If wasn't for this would so keep them , but I need a pair of heads that can skype with and watch videos at the sametime .
            "
"2056",5,"December 15, 2018","Color: Black",TRUE,"Excellent sound quality w/o noise cancellation
            ","These are the first headphones I’ve spent more than $20-30 on, and they’re really good. The build quality seems good. And I am very impressed with the sound quality. I love how the headphones wrap around your ear, which makes a big difference in comfort if they’re on/over your ears for very long.  No noise cancellation on this model.  That feature is limited to Bose’s more expensive models.
            "
"2057",5,"November 26, 2016","Color: White",TRUE,"Love these!
            ","Love, love, love these headphones. The charge lasts a long time, people can hear me well when on the phone, they drown out outside sound, and fit perfectly and comfortably over my ears. I have in-ear bose headphones too, but had gotten a daith piercing for migraine relief so needed something to go over my ear and these have been perfect!
            "
"2058",5,"July 30, 2018","Color: Black",TRUE,"Great sound and feel
            ","Sound great and I wear them for 8 hours a night. (I work at GM on the assembly line where its kind of loud) music and movies both sound great. Doesn't make my ears sweat that hardly at all. I recommend.
            "
"2059",5,"September 5, 2017","Color: Black",TRUE,"Five Stars
            ","Fast shipping excellent product
            "
"2060",5,"January 30, 2018","Color: Black",TRUE,"Hubby loves them!
            ","Got these as a gift for my husband and he loves them. Used them almost daily so he can watch YouTube while I work. :)
            "
"2061",4,"April 27, 2018","Color: Black",TRUE,"Four Stars
            ","Very comfortable.  Good sound, not much bass.
            "
"2062",5,"March 19, 2018","Color: Black",TRUE,"These are very good and I like them a lot
            ","These are very good and I like them a lot.  They connect easily and sound great!  They adjust very nicely as well and after a little while you don't even know they are there.
            "
"2063",5,"July 17, 2019","Color: Black",TRUE,"I like it!!!
            ","Great quality and bass. Noises cancellation is great too.
            "
"2064",1,"February 6, 2019","Color: Black",TRUE,"Not sure.
            ","I didn't like this product because I couldn't get it to work.
            "
"2065",5,"January 31, 2019","Color: Black",TRUE,"Very good item
            ","Purchased for a friend. He loves them. Great sound and easy to wear.
            "
"2066",5,"April 21, 2019","Color: Black",TRUE,"Met expectations
            ","Very nice and comfortable
            "
"2067",5,"January 15, 2019","Color: Black",TRUE,"Can't beat the price
            ","I got this on a deal nd it was worth every penny
            "
"2068",5,"December 19, 2018","Color: Black",TRUE,"The best
            ","They are perfect
            "
"2069",5,"June 8, 2019","Color: Black",TRUE,"Great
            ","Great quality
            "
"2070",5,"January 16, 2018","Color: White",TRUE,"The best headphone I've ever had
            ","Perfect sound and the possibility of connecting with two devices makes it the top of all
            "
"2071",5,"August 10, 2018","Color: White",TRUE,"Five Stars
            ","Love them
            "
"2072",5,"January 8, 2019","Color: White",TRUE,"Sounds amazing
            ","Great quality sound!
            "
"2073",5,"July 30, 2018","Color: Black",TRUE,"Five Stars
            ","Love it
            "
"2074",5,"July 27, 2018","Color: White",TRUE,"Five Stars
            ","Nice!
            "
"2075",2,"January 4, 2019","Color: Black",TRUE,"Ruim
            ","Ruim
            "
"2076",5,"September 30, 2016","Color: White",TRUE,"Recommended!
            ","Outstanding sound, comfortable and well made. Recommended.
            "
"2077",5,"June 21, 2018","Color: Black",TRUE,"Thanks
            ","Great
            "
"2078",5,"June 12, 2018","Color: White",TRUE,"Five Stars
            ","Amazing!
            "
"2079",5,"March 16, 2018","Color: Black",TRUE,"Very happy.
            ","Bose is Bose. Nothing to ad. Very happy.
            "
"2080",5,"January 16, 2019","Color: White",TRUE,"At par
            ","I am very happy. Hot one in white and brown, and it looks very chic! Sound quality is at par! I would say it is equally good, if not better than other more expensive models.
            "
"2081",5,"January 21, 2018","Color: White",TRUE,"Five Stars
            ","Good product
            "
"2082",5,"April 20, 2018","Color: Black",TRUE,"Five Stars
            ","Perfect!
            "
"2083",5,"April 14, 2018",NA,TRUE,"Five Stars
            ","Daughter loves these, uses them at work.
            "
"2084",5,"July 28, 2016","Color: Black",TRUE,"Great Headphones
            ","Always good quality with BOSE.
            "
"2085",5,"January 6, 2017","Color: Black",TRUE,"Best blue-tooth enabled headphones
            ","Impressive sound.
            "
"2086",5,"January 23, 2016","Color: Black",TRUE,"When it's come to sound quality, only one name will be shiny BOSE
            ","i tried a lot of headphones but not every one like this,
            "
"2087",5,"June 6, 2016","Color: Black",TRUE,"Five Stars
            ","good price, great phones
            "
"2088",5,"June 26, 2018","Color: White",TRUE,"Five Stars
            ","awesome headset luv it
            "
"2089",2,"December 10, 2015","Color: Black",TRUE,"What a letdown.. Terrible background noise. Why Bose. Why
            ","I had the older model AE2W bluetooth headphones from Bose. I have never had a better pair of headphones in my life. I was so excited to order these new ones as I heard they had a better battery life compared to 7 hours with the older pair. This new pair indeed did have a great battery life. That is about the only positive thing I can say about them. I was so mad when I turned them on. I could hear every little thing in the background and it was amplified. The tiniest rain drops sounded like was crystal clear when I was on the phone with people. The microphone picked up everything, and I mean everything. I got so annoying after a week I am returning them.They do have some neat features like when you turn them on it tells you the battery % and also what it is paired to, but I couldn't even get to enjoy those points due to the fact the headphones were such a letdown. I am so sad. I have used bose for so many years and this product was a total disappointment. I rarely leave bad reviews unless it really means something. This one did to me because of my long commitment to Bose.Sorry Bose. Time to return them.
            "
"2090",5,"February 6, 2016","Color: Black",TRUE,"Great!
            ","Great headphones.  Comes with a case to keep them protected in your backpack...perfect for me when I travel, no complaints at all.
            "
"2091",4,"February 4, 2017","Color: Black",TRUE,"Very happy with them
            ","The volume barely gets loud enough. Returned these and purchased Bose QuitComfort 35. Very happy with them.
            "
"2092",5,"December 27, 2017","Color: Black",TRUE,"... the kings of sound and these headphones do not disappoint
            ","Boss are the kings of sound and these headphones do not disappoint
            "
"2093",5,"October 21, 2017","Color: Black",TRUE,"Five Stars
            ","Great
            "
"2094",5,"August 8, 2018","Color: Black",TRUE,"Great headphones!!
            ","If you want to hear music the way the musicians meant for it to be heard these headphones are for you. Not noise cancelling but the over ear design keeps 95%  of outside noise out. Priced right for the quality!
            "
"2095",5,"October 20, 2016","Color: Black",FALSE,"Buy. These. Now!!
            ","Love them!! Great battery life! Bought these at a Bose store and these are my 3rd pair!!Only because I lost one pair and one was stolen.I'm never using another pair of headphones.I wish the case was a little more stiff, but I do like that it's not bulky - fits easy into my purse!I love the noise reduction. I use these on planes, car rides, at airports, mowing the lawn, housework, everywhere!! I hear no outside noises!
            "
